Title,Content,Date,Url,Summary
Erik Ten Hag nói sẵn sàng rời Man United,"Man United đã trải qua mùa giải tệ hại khi bị loại từ vòng bảng Champions League và chỉ về thứ 8 tại Premier League. Nhưng cuối cùng, họ vẫn mang về được một danh hiệu là chức vô địch Cúp FA. Ở trận chung kết tối 25-5, đoàn quân của HLV Erik Ten Hag đã giành chiến thắng xứng đáng 2-1 trước Man City dù bị đánh giá thấp hơn. Man United cho thấy chiến thuật hợp lý khi khóa chặt các đường tấn công của đối phương. Cùng với đó, ""Quỷ đỏ"" thường xuyên có những pha phản công sắc bén và giúp mang về 2 bàn thắng ngay trong hiệp 1. Đây là danh hiệu thứ hai trong 2 mùa liên tiếp dẫn dắt Man United của HLV Erik Ten Hag. Trước đó ông đã góp công mang về Cúp Liên đoàn Anh (Carabao Cup) mùa giải 2022-2023. Dù vậy, chiến lược gia người Hà Lan vẫn đối diện nguy cơ bị sa thải. Phát biểu sau chiến thắng trước Man City, ông Erik Ten Hag cho biết: ""Tôi không nghĩ quá nhiều về chuyện bị sa thải. Chúng tôi đang xây dựng một đội bóng đúng như ý mình muốn, như kế hoạch đề ra.  Khi tôi đến đây, Man United là một mớ hỗn loạn. Sẽ có lúc đội bóng đi lên, đi xuống, nhưng vấn đề cốt lõi là giành chiến thắng, giành được những chiếc cúp. Và chúng tôi đang có được điều đó"". HLV Erik Ten Hag cũng cho rằng ông muốn Man United giành nhiều danh hiệu hơn nữa. Dù vậy, ông cũng sẵn sàng ra đi nếu ban lãnh đạo cảm thấy không hài lòng. ""Hai danh hiệu trong hai năm là điều không tệ, nhưng chúng tôi phải làm tốt hơn nữa. Tôi chưa hài lòng với điều đó. Nếu Man United không cần nữa, tôi sẽ đi đến nơi khác để giành các danh hiệu vì đó là điều mà tôi đã làm suốt cả sự nghiệp"", Ten Hag chia sẻ. Với việc giành được chiếc Cúp FA, Man United còn có được suất dự Europa League mùa sau. Điều này khiến cho Chelsea, đội đứng thứ 6 tại Premier League, rơi xuống nhóm dự Conference League.",26/05/2024 07:56 GMT+7,https://tuoitre.vn/erik-ten-hag-noi-san-sang-roi-man-united-20240526074559455.htm,"Dù vừa giúp Man United có được chiếc Cúp FA đêm 25-5 sau khi đánh bại Man City, HLV Erik Ten Hag vẫn có nguy cơ bị Man United sa thải."
Nguyên tắc tập luyện để tránh chấn thương do quá tải,"Bác sĩ Tan Jee Lim là một chuyên gia trong lĩnh vực xương khớp. Trao đổi với Tuổi Trẻ Online, ông cho biết dạng chấn thương quá tải ngày càng xuất hiện nhiều ở giới VĐV chuyên nghiệp lẫn người chơi phong trào. Dưới đây là chia sẻ của bác sĩ Tan Jee Lim: Nếu các bạn theo dõi bóng đá chuyên nghiệp sẽ thấy có những ca chấn thương hoàn toàn không phải do va chạm. Một cầu thủ có thể đang chạy rồi đột ngột bị chuột rút nằm xuống sân, sau đó phải nghỉ thi đấu một thời gian dài. Đó là dạng chấn thương vì quá tải. Sự sa sút thể lực khiến chúng ta không làm chủ được trong rất nhiều tình huống, qua đó càng dễ chấn thương khi có va chạm. Các chuyên gia về y học thể thao thường đặt ra khái niệm ""mô hình 4 phần"", nói về sự an toàn trong thể thao. Trong đó, thể lực chiếm phần quan trọng nhất, rồi mới đến kỹ thuật cá nhân, chiến thuật và kiến thức. Mỗi năm tôi có hơn 200 ca phẫu thuật liên quan đến xương khớp vì chơi thể thao, trong đó đa phần là bóng đá và quần vợt. Chấn thương quá tải (overuse injury) có số lượng ca ngang ngửa với chấn thương đầu gối, dây chằng - là những dạng chấn thương rất phổ biến. Chấn thương quá tải tích tụ lâu ngày từ sự tập luyện quá mức và nó có thể hủy hoại sự nghiệp của các VĐV. Đừng nghĩ rằng dạng chấn thương này chỉ xuất hiện với VĐV chuyên nghiệp. Người tập luyện bình thường càng dễ bị chấn thương do quá tải. Lý do bởi đa phần họ không có HLV chuyên nghiệp, không có kế hoạch tập luyện chi tiết và khoa học. Nhiều người nỗ lực tập luyện quá mức và dính chấn thương vì quá tải. Để hạn chế loại chấn thương này, người tập cần biết đến ""nguyên tắc 10%"". Đó là mức tăng cường độ tập tối đa dành cho mỗi tuần. Ví dụ, bạn bắt đầu chạy bộ và mỗi tuần có thể chạy được 20km. Khi bạn cảm thấy đã thích nghi và muốn tăng cường độ, bạn chỉ được tăng lên 10%, tức 22km trong tuần tiếp theo. Những hình thức tập luyện tương tự khác cũng áp dụng nguyên tắc 10% này. Như 200 cái gập bụng tăng lên 220 cái, hít đất 100 lần tăng lên 110 lần… Ngoài ra, càng nhẹ cân thì càng ít bị chấn thương quá tải. Bởi cứ mỗi một bước đi, khớp gối sẽ phải chịu lực nén khoảng 1,5 - 2 lần trọng lượng cơ thể. Chọn giày phù hợp cũng rất quan trọng. Càng đi nhiều, chân sẽ càng sưng to ra và giày không hợp kích cỡ chân thường xuyên gây nên chấn thương quanh các khớp bàn chân, phổ biến nhất là bong gân cổ chân. Mẹo được đưa ra đó là nên mua giày vào buổi chiều tối, thời điểm chân sẽ bắt đầu phình to ra so với buổi sáng.",26/05/2024 07:53 GMT+7,https://tuoitre.vn/nguyen-tac-tap-luyen-de-tranh-chan-thuong-do-qua-tai-20240517105549129.htm,"Bác sĩ Tan Jee Lim (Singapore), người từng phẫu thuật cho nhiều danh thủ bóng đá Việt Nam như Phan Văn Tài Em, Phạm Văn Quyến, đưa ra lời khuyên về ""nguyên tắc 10%"" để người tập tránh bị chấn thương do quá tải."
"Mbappe đá trận cuối cùng với PSG, đoạt Cúp quốc gia Pháp","Trong trận đấu diễn ra trên sân Pierre-Mauroy ở Lille (miền bắc nước Pháp), Mbappe ra sân trong đội hình chính và đá trọn 90 phút nhưng anh đã không để lại dấu ấn rõ rệt nào.  Dù vậy PSG vẫn áp đảo toàn diện trước Lyon và dẫn trước đối thủ 2-0 trong hiệp một, với các bàn thắng của Dembele phút 22, Fabian Ruiz phút 34. Đến phút 55, trung vệ Jake O'Brien lên tham gia tấn công đã đánh đầu rút ngắn tỉ số xuống còn 1-2 cho Lyon, sau đường chuyền như đặt từ tình huống đá phạt góc của Rayan Cherki. Với chiến thắng chung cuộc 2-1, PSG đã hoàn thành cú đúp danh hiệu ở mùa giải này với chức vô địch Pháp và Cúp quốc gia Pháp. Còn Mbappe sẽ có được tổng cộng 15 danh hiệu cùng PSG, trong đó có 6 chức vô địch Pháp, 4 Cúp quốc gia Pháp, 2 Cúp liên đoàn Pháp và 3 Siêu cúp Pháp. Trong 7 mùa giải thi đấu cho PSG, Mbappe đã ghi 256 bàn thắng sau 308 trận ra sân và giành được rất nhiều danh hiệu cá nhân. Như 6 lần liên tiếp đoạt danh hiệu Vua phá lưới ở Ligue 1, 6 lần liên tiếp nhận giải thưởng ""Cầu thủ xuất sắc nhất năm"" của Ligue 1. Điều hối tiếc duy nhất của Mbappe là chưa một lần cùng PSG đoạt cúp châu Âu, dù họ đã vào đến chung kết UEFA Champions League mùa giải 2019-2020. Trả lời phỏng vấn báo chí Pháp sau trận đấu cuối cùng với PSG, Mbappe cho biết: ""Tôi cảm thấy đau trong lòng, những gì tôi có ở đây tôi sẽ không thể tìm thấy ở bất cứ đâu khác. Nhưng tôi sẽ có những thứ khác và tôi biết chúng cũng sẽ rất tuyệt vời"".",26/05/2024 05:18 GMT+7,https://tuoitre.vn/mbappe-da-tran-cuoi-cung-voi-psg-doat-cup-quoc-gia-phap-20240526050901047.htm,Kylian Mbappe đã kết thúc sự nghiệp ở Paris St-Germain (PSG) bằng chiến thắng 2-1 trước Lyon rạng sáng 26-5 ở trận chung kết Cúp quốc gia Pháp.
HLV Guardiola thừa nhận mắc sai lầm chiến thuật ở chung kết FA Cup,"Trả lời phỏng vấn BBC Sports sau trận chung kết, HLV Guardiola nhìn nhận: ""Xin chúc mừng Manchester United đã giành được FA Cup. Tôi nghĩ trận thua này là lỗi của tôi vì đã có kế hoạch thi đấu không tốt. Chúng tôi chơi không tốt trong hiệp một. Hiệp hai tốt hơn nhiều. Man City chơi căng sức hơn, một phần vì bị dẫn trước 0-2 và không còn gì để mất. Đó là một trận đấu chặt chẽ.  Các cầu thủ Man City đã có những cơ hội rõ ràng trong hiệp hai, điều này không hề dễ dàng vì Man United kèm người rất chặt và phòng thủ khá đông, nhưng chúng tôi đã có cơ hội và tiếc là Man City ghi bàn thắng rút ngắn tỉ số hơi muộn"". Trong trận chung kết cúp FA, HLV Guardiola đã có 3 sự thay đổi ở đội hình xuất phát của Manchester City so với trận thắng West Ham 3-1 tại Premier League cuối tuần trước. Đó là đưa bộ đôi John Stones với Nathan Ake đá thay cho Manuel Akanji, Ruben Dias ở vị trí trung vệ, kế đến là Jeremy Doku ngồi dự bị cho Kovacic.  Sự thay đổi này khiến lối chơi tấn công của Manchester City thiếu sức sống, trong khi hàng phòng ngự chơi lúng túng và đã mắc sai lầm trong bàn thắng đầu tiên của Alejandro Garnacho ở phút thứ 30.  Sau đó Guardiola đã điều chỉnh ở hiệp hai, nhưng khi đó Manchester United đã dẫn trước 2-0 và chủ động chơi phòng ngự rất chắc chắn khiến Manchester City gặp rất nhiều khó khăn trong tiếp cận khung gỗ đối thủ.  Phải đến phút 87, họ mới có bàn thắng rút ngắn tỉ số xuống 1-2 do công của Doku, nhưng thời gian còn lại quá ít để họ có thể ghi thêm bàn nữa.  Đây là lần đầu tiên Guardiola thua trận chung kết ở Anh, nhưng ông không quá buồn mà tuyên bố sẽ trở lại mạnh mẽ hơn mùa sau.  HLV người Tây Ban Nha tuyên bố: ""Hôm nay thật đáng thất vọng, khi chúng tôi không thể giành chiến thắng ở trận chung kết. Nhưng dù sao ở mùa giải này, Man City đã chiến đấu phi thường. Chúng tôi sẽ nghỉ ngơi và trở lại vào mùa giải tới"". ",26/05/2024 04:47 GMT+7,https://tuoitre.vn/hlv-guardiola-thua-nhan-mac-sai-lam-chien-thuat-o-chung-ket-fa-cup-20240526043439909.htm,"Sau thất bại 1-2 trước Manchester United ở chung kết Cúp FA, HLV Pep Guardiola của Manchester City thừa nhận ông đã mắc sai lầm chiến thuật."
Tin tức thể thao sáng 26-5: Leverkusen đăng quang Cúp quốc gia Đức,"Leverkusen hoàn thành cú đúp ở mùa giải này Trong trận chung kết Cúp quốc gia Đức diễn ra rạng sáng 26-5, Leverkusen đã đánh bại đội bóng đang chơi ở giải hạng hai Kaiserslautern với tỉ số 1-0. Bàn thắng duy nhất của trận đấu này được ghi do công của tiền vệ Granit Xhaka ở phút 17.  Đến phút 44, Leverkusen chỉ còn 10 người trên sân sau khi hậu vệ Odilon Kossounou phải nhận thẻ vàng thứ hai rời sân. Dù có ưu thế về mặt quân số trong 54 phút còn lại (bù giờ 8 phút) nhưng Kaiserslautern đã không thể ghi được bàn thắng.  Với chiến thắng chung cuộc 1-0, Leverkusen đã đăng quang Cúp quốc gia Đức lần đầu tiên sau 31 năm.  Đây cũng là danh hiệu thứ hai cho đoàn quân của HLV Xabi Alonso ở mùa giải này, sau chức vô địch Bundesliga.   Vincent Kompany làm HLV của Bayern Munich Báo The Guardian (Anh) đưa tin cựu hậu vệ tuyển Bỉ Vincent Kompany đã đồng ý ký hợp đồng có thời hạn 3 năm để đảm nhận vị trí huấn luyện viên trưởng của Bayern Munich. Để có được sự phục vụ của nhà cầm quân 38 tuổi này, Bayern Munich phải trả 10,2 triệu bảng bồi thường hợp đồng với đội Burnley của Anh. Kompany bắt đầu sự nghiệp huấn luyện tại Anderlecht, đã tạo được danh tiếng lớn sau khi gia nhập Burnley hai năm trước. Nhà cầm quân người Bỉ này từng nhận được nhiều lời khen ngợi sau khi biến Burnley từ đội phòng ngự thành một đội tấn công hấp dẫn và đưa họ thăng hạng trở lại Premier League ngay mùa đầu tiên ông dẫn dắt.  Nhưng chỉ sau một mùa giải thăng hạng, Burnley đã rớt hạng với vị trí thứ 19 ở Premier League mùa này. Việc Kompany được chọn làm ""thuyền trưởng"" của Bayern Munich được báo chí châu Âu gọi là điều bất ngờ.  Copa America 2024 chi số tiền kỷ lục 72 triệu USD Copa America 2024 được tổ chức Mỹ mùa hè này dự kiến sẽ chi số tiền kỷ lục 72 triệu USD để thưởng cho các đội. Trong đó 16 đội tham dự sẽ được nhận 2 triệu USD mỗi đội như là chi phí tham dự giải, 40 triệu USD còn lại dùng chi cho tiền thưởng.  Đội đoạt chức vô địch giải đấu sẽ được thưởng lên đến 16 triệu USD.  Như vậy các mức tiền thưởng này đều cao gấp đôi so với giải đấu năm 2021. Khi đó tổng số tiền thưởng cả giải chỉ là 19,5 triệu USD và đội vô địch là tuyển Argentina của Messi chỉ nhận được 6,5 triệu USD.  Copa America 2024 sẽ khởi tranh ngày 20-6 và kết thúc ngày 14-7. Tuyển Argentina với sự góp mặt của Messi được đánh giá là ứng viên số 1 cho ngôi vô địch. ",26/05/2024 04:29 GMT+7,https://tuoitre.vn/tin-tuc-the-thao-sang-26-5-leverkusen-dang-quang-o-cup-quoc-gia-duc-20240526033644254.htm,Bayer Leverkusen đăng quang Cúp quốc gia Đức; Vincent Kompany đồng ý với hợp đồng dẫn dắt Bayern Munich... là những tin tức thể thao nổi bật sáng 26-5.
Đại sứ Pháp đua thuyền cùng các VĐV Việt Nam giành vé dự Olympic Paris 2024,"Đội tuyển đua thuyền Việt Nam đã có hai suất dự Olympic Paris 2024 của tài năng trẻ Nguyễn Thị Hương (canoeing) và tay chèo kỳ cựu Phạm Thị Huệ (rowing) - lần thứ 3 liên tiếp dự Thế vận hội mùa hè. Đây cũng là lần đầu tiên, đua thuyền Việt Nam có cả hai nội dung canoeing và rowing giành suất chính thức tham dự Olympic. Trong lịch sử các kỳ tham dự, đua thuyền Việt Nam từng vượt qua vòng loại trong 4 kỳ liên tiếp. Trong buổi thăm đội tuyển đua thuyền Việt Nam tại Hải Phòng, đại sứ Olivier Brochet chúc mừng những thành tích xuất sắc mà các tay chèo Việt Nam đã đạt được, đồng thời gửi lời chúc đội tuyển sẽ gặt hái thêm nhiều thành công hơn nữa trong tương lai. Ông Olivier Brochet cũng dành thời gian chèo thuyền giao lưu cùng các vận động viên. Thông tin thêm về sự chuẩn bị của hai vận động viên Nguyễn Thị Hương và Phạm Thị Huệ, Liên đoàn Đua thuyền Việt Nam cho biết ban huấn luyện đã có giáo án riêng biệt. Trong thời gian tới, hai tay chèo sẽ cùng đội tuyển tranh tài giải Đông Nam Á vào tháng 6 tại Hải Phòng. Sau đó, Phạm Thị Huệ có chuyến tập huấn ở Thái Lan, còn Nguyễn Thị Hương tham dự Giải U23 thế giới tại Hungary trước khi chính thức bước vào Thế vận hội mùa hè tại Paris vào cuối tháng 7.",25/05/2024 23:02 GMT+7,https://tuoitre.vn/dai-su-phap-dua-thuyen-cung-cac-vdv-viet-nam-gianh-ve-du-olympic-paris-2024-20240525225158636.htm,"Chiều 25-5, ông Olivier Brochet - đại sứ đặc mệnh toàn quyền Cộng hòa Pháp tại Việt Nam - đã tới thăm đội tuyển đua thuyền Việt Nam đang tập huấn tại Thủy Nguyên, Hải Phòng."
HLV Vũ Tiến Thành bực tức: 'Trọng tài điều khiển kiểu này gây ức chế',"CLB LPBank Hoàng Anh Gia Lai (HAGL) đã thua CLB TP.HCM 1-4 ở vòng 21 V-League 2023 - 2024 trên sân Thống Nhất. Kết quả này khiến đội bóng phố núi gặp khó khăn trong cuộc đua né suất đá play-off để trụ hạng. Mở đầu cuộc họp báo, HLV Vũ Tiến Thành nói: ""Tôi nghĩ đây là trận đấu khó khăn. Chúng tôi xác định đá tìm điểm. Chúc mừng CLB TP.HCM đã chơi một trận hay"". ""Cái khó của HAGL là ngay hiệp đầu tiền đạo Joao Veras phải rời sân vì bị giật bắp đùi sau, coi như nghỉ hết giải. Mất cầu thủ ngoại thì khó. Khi thua bàn thứ 2, chúng tôi phải đẩy lên cao để tìm bàn gỡ. Hoàn cảnh hiện nay, chúng tôi không cần nghĩ đến hiệu số mà phải nghĩ đến tỉ số. Chúng tôi phải nhào lên. Tôi đưa trung vệ Jairo lên đá tiền đạo với mong có bàn gỡ 2-2. Khi đẩy cao thì CLB TP.HCM phòng ngự chặt rồi phản công khiến chúng tôi thua thêm 2 bàn. Trận này chúng tôi thua xứng đáng"", ông Thành nói thêm. HLV Vũ Tiến Thành cũng chỉ trích tổ trọng tài điều khiển trận đấu. Ông nói: ""Trọng tài điều khiển kiểu này gây ức chế. Chúng tôi bị tình huống y như CLB Công An Hà Nội viết đơn gởi VPF sau khi thua CLB TP.HCM ở vòng 20"". HLV Vũ Tiến Thành cũng cho rằng VPF điều hành giải kém. Ông nói: ""Tổ chức 4 ngày 1 trận, tổ chức trọng tài thì nhiều vấn đề. Còn ông Tú (Trần Anh Tú, chủ tịch HĐQT VPF) thì khó lắm, ông Hội (Nguyễn Quốc Hội - phó chủ tịch HĐQT VPF) nữa. Ông Tuấn (Trần Quốc Tuấn - chủ tịch VFF) chả can thiệp. Phản ảnh thì nói chơi làm gì"". ""Ông Tú ngồi đó mà không có nghề. Tổ chức nghề nghiệp mà không có nghề sao làm. Các CLB là cổ đông, thuê VPF làm mà giờ chúng tôi là nạn nhân"", ông Thành bực tức. Ông Thành kể thêm: ""Tôi từng nói chuyện với bầu Đức, ông bảo mê quá phải chơi, mà chơi thì phải sống với lũ. Mệt mỏi lắm. Nhưng tôi làm chuyên môn, phải tính toán từng con người. Thương hiệu một đội bóng rất lớn. Kiếm người như tôi khó, nhưng mà tôi chơi. Công tác tổ chức kém lắm, không có nghề. Xếp lịch đá dồn dập, đá giữa tuần, ai mà đi xem. Vài bữa nữa đội tuyển Việt Nam đá thua thì sao, chả được gì hết. VPF tổ chức cho có. Tôi nhắc lại là chúng tôi phải chơi vì chúng tôi mê bóng đá. Tôi phải làm vì mê bóng đá vào máu"". ""Năm ngoái, tôi có nói VPF tổ chức Cúp quốc gia như giải phường, không tạo được không khí. Giờ thì cũng không thay đổi gì, tổ chức V-League chả công nghệ gì"", ông Thành chốt lại cuộc họp báo.",25/05/2024 22:58 GMT+7,https://tuoitre.vn/hlv-vu-tien-thanh-buc-tuc-trong-tai-dieu-khien-kieu-nay-gay-uc-che-20240525223243127.htm,"Phát biểu sau trận thua CLB TP.HCM 1-4, HLV Vũ Tiến Thành (LPBank Hoàng Anh Gia Lai) chỉ trích trọng tài lẫn ban tổ chức giải đã điều hành yếu kém."
CLB TP.HCM 'nhấn chìm' LPBank Hoàng Anh Gia Lai,"Với khoảng cách mong manh, CLB TP.HCM (26 điểm) và LPBank Hoàng Anh Gia Lai (HAGL, 25 điểm) buộc phải đánh bại nhau để thoát khỏi nhóm nguy cơ đá play-off giành quyền trụ hạng. Đội khách HAGL chơi khá lấn lướt trong những phút đầu tiên. Tuy nhiên, CLB TP.HCM mới là đội ghi bàn dẫn trước ở phút 16 sau pha phối hợp tấn công khá bài bản. Đội trưởng Ngô Tùng Quốc rót bóng bổng vào vòng cấm, Thanh Long vượt qua hậu vệ HAGL sút bóng bật cột dọc. Nhưng tiền đạo Patino đã có mặt kịp thời đệm bóng ghi bàn. Hai phút sau bàn thua, đội bóng phố núi gặp tổn thất lớn khi tiền đạo Joao Veras phải rời sân vì chấn thương. HLV Vũ Tiến Thành buộc phải tung tiền vệ Võ Đình Lâm vào thay thế. Thế trận những phút sau đó không có nhiều tình huống đáng chú ý của hai đội. Tuy nhiên, ngay phút cuối cùng của hiệp 1, HAGL đã có bàn gỡ hòa 1-1 nhờ công của tiền đạo Đinh Thanh Bình sau pha phối hợp đá phạt. Sang hiệp 2, những sự thay đổi người của HLV Phùng Thanh Phương đã phát huy hiệu quả tối đa. Phút 60, tiền đạo vào sân thay người Cheick Timite sút chéo góc hạ thủ môn Bùi Tiến Dũng trong pha đối mặt, nâng tỉ số lên 2-1. 15 phút sau, tỉ số đã là 3-1 sau khi tiền đạo vào sân thay người khác là Hồ Tuấn Tài sút xa hiểm hóc làm bó tay thủ môn Bùi Tiến Dũng. CLB HAGL suýt có bàn gỡ ở phút 80, nhưng trung vệ Trần Quang Thịnh đánh đầu bật xà ngang trong tình huống đá phạt góc. Dâng lên tìm bàn gỡ nhưng không có nhiều cơ hội, CLB HAGL phải trả giá thêm bàn thua nữa ở phút 90+3. Cheick Timite đoạt bóng từ chân hậu vệ HAGL rồi xâm nhập vòng cấm, vượt qua thủ môn Bùi Tiến Dũng, ghi bàn vào lưới trống ấn định chiến thắng 4-1. Chiến thắng đậm đà trước HAGL giúp CLB TP.HCM tạm thời vươn lên hạng 8 với 29 điểm sau 21 trận, có thêm lợi thế trong cuộc đua trụ hạng. Còn CLB HAGL thì có lý do để lo lắng. Bởi đội áp chót Sông Lam Nghệ An (22 điểm) có thể sang bằng điểm số nếu thắng B.Bình Dương trên sân nhà vào ngày mai (26-5).",25/05/2024 22:07 GMT+7,https://tuoitre.vn/clb-tp-hcm-nhan-chim-lpbank-hoang-anh-gia-lai-20240525183823961.htm,"Tối 25-5, CLB TP.HCM đã thắng đậm LPBank Hoàng Anh Gia Lai đến 4-1 trong trận đấu mang ý nghĩa cạnh tranh suất trụ hạng trên sân Thống Nhất."
Trần Quyết Chiến nói gì khi bỏ lỡ thời cơ lên số 1 thế giới?,"Tại World Cup billiards carom 3 băng TP.HCM tổ chức ở Câu lạc bộ Văn hóa - Thể dục thể thao Nguyễn Du, Quận 1, Trần Quyết Chiến đứng trước cơ hội lớn để leo lên vị trí số 1 thế giới. Chỉ cần vào đến tứ kết, anh gần như nắm vận mệnh trong tay. Cơ hội ngày một lớn hơn khi tại vòng 16 chiều 25-5, tay cơ số 1 thế giới Cho Myung Woo nhận thất bại trước Frederick Caudron và bị loại. Vì vậy nếu thắng Trần Đức Minh, ngôi vị số 1 thế giới thuộc về Trần Quyết Chiến. Tưởng chừng đây là nhiệm vụ dễ dàng khi anh gặp một đối thủ đồng hương. Thế nhưng trong quá khứ, Trần Đức Minh chưa bao giờ đem lại cảm giác dễ chịu cho Trần Quyết Chiến. Trận quyết đấu vào chiều 25-5 một lần nữa cho thấy bản lĩnh cũng như phần nào là sự kị rơ tới từ VĐV lớn tuổi hơn. Trần Quyết Chiến nhận thất bại 33-50 và phải đặt vận mệnh của mình trong tay các đối thủ khác. Chia sẻ sau khi tự đánh mất cơ hội của bản thân, Quyết Chiến cho biết: ""Trận đấu này Đức Minh khởi đầu rất tốt, tôi đã rất cố gắng để có thể dẫn trước trong hiệp 1. Tuy nhiên trong hiệp 2, Đức Minh thi đấu cực kỳ chắc chắn, có chiến thuật rõ ràng. Trận đấu này anh ấy đã thi đấu với 150% sức mạnh. Tôi thua cũng rất tiếc nuối nhưng dù sao vẫn còn đại diện Việt Nam tại World Cup năm nay, đó là điều tốt cho billiards nước nhà"". Trước câu hỏi của phóng viên Tuổi Trẻ Online về áp lực khi bước vào trận đấu với Trần Đức Minh, Quyết Chiến cho rằng: ""Về ngôi số 1 thế giới, theo tôi quan trọng là nếu khả năng có đủ, chắc chắn sẽ có được. Còn không tôi sẽ chờ cơ hội ở những lần sau. Tôi chúc Đức Minh may mắn ở giải đấu này. Tôi không áp lực việc phải giành ngôi số 1 thế giới. Trước đây thì còn nói là có nhưng bây giờ hết rồi. Mình ra thi đấu nhiều rồi, áp lực cũng quen rồi"". Hiện tại cánh cửa cho Trần Quyết Chiến là chưa hết. Anh chắc chắn đã vượt qua Cho Myung Woo trên bảng xếp hạng thế giới. Tuy nhiên, anh vẫn phải chờ thành tích của tay cơ hạng 4 thế giới Kim Jun Tae. Tay cơ người Hàn Quốc chắc chắn sẽ vươn lên đứng nhất nếu lọt vào chung kết. Tại tứ kết cũng vào chiều 25-5, anh đã xuất sắc vượt qua huyền thoại Frederick Caudron 42-21. Đáng nói ở thời điểm khó khăn, Kim Jun Tae lại ghi series 22 điểm đầy ấn tượng, mở ra chiến thắng. Vào ngày mai (26-5), Kim Jun Tae sẽ chạm trán tay cơ mới 19 tuổi Hashas Burak. Đây là cơ hội để anh giành vé vào chung kết đồng thời vươn lên đứng số 1 thế giới.",25/05/2024 21:06 GMT+7,https://tuoitre.vn/tran-quyet-chien-noi-gi-khi-bo-lo-thoi-co-len-so-1-the-gioi-20240525205041879.htm,"Nắm trong tay rất nhiều lợi thế, nhưng giờ cơ thủ Trần Quyết Chiến phải đặt số phận của mình trong tay các đối thủ."
CLB Phú Thọ rớt hạng với thành tích chỉ thắng 1 trận,"Tối 25-5, CLB Phú Thọ có trận đấu gần như là thủ tục với CLB Bình Phước ở vòng 19 trên sân Việt Trì. Trước đối thủ cần điểm để đua top 3, chủ nhà đã đón nhận thất bại trong cơn mưa. 2 bàn thắng trong hiệp 1 của Vũ Đức Duy và Điểu Quy sớm ấn định số phận của đội bóng đất cố đô. Mưa càng lúc càng lớn khiến quyết tâm gỡ hòa của CLB Phú Thọ càng ngày càng nhỏ. Đến phút 89, tiền đạo Nguyễn Hữu Khôi ấn định chiến thắng 3-0 cho CLB Bình Phước. 3 điểm giúp đội khách leo lên vị trí thứ 3 với 29 điểm và nuôi hy vọng cạnh tranh top 2. Thất bại này khiến CLB Phú Thọ chính thức rớt hạng. Thầy trò của HLV Nghiêm Xuân Mạnh chia tay giải sớm 3 vòng đấu với 6 điểm mà không cần chờ kết quả của đội Đồng Nai. Bởi lẽ bất luận kết quả trong trận đấu giữa Đồng Nai với Long An, CLB Phú Thọ không còn cơ hội thu hẹp khoảng cách 10 điểm khi họ chỉ còn 3 trận đấu nữa với tối đa 9 điểm. Kết cục này là điều đã được dự báo trước với bóng đá Phú Thọ. Họ đã để thua 13/17 trận và có thêm 3 trận hòa. Chiến thắng duy nhất của đội chính là trận thắng 1-0 trước Đồng Nai. Như vậy, CLB Phú Thọ sẽ phải xuống chơi Giải hạng nhì ở mùa giải tiếp theo. CLB Đà Nẵng lên chơi V-League sớm 3 vòng đấu sau chiến thắng 3-1 trước Đồng Tháp diễn ra hôm 24-5. Giải hạng nhất mùa giải 2023 - 2024 ban đầu có 1,5 suất rớt hạng. Sau khi CLB Bình Thuận rút lui trước mùa giải, BTC quyết định còn 1 suất rớt hạng và giữ nguyên 1,5 suất thăng hạng.",25/05/2024 19:20 GMT+7,https://tuoitre.vn/clb-phu-tho-rot-hang-voi-thanh-tich-chi-thang-1-tran-20240525182645579.htm,Thất bại 0-3 trước CLB Trường Tươi Bình Phước trên sân nhà khiến CLB Phú Thọ chính thức rớt hạng trước 3 vòng đấu ở Giải hạng nhất quốc gia 2023-2024.
